Search Country,Country Code,Country Rank,Global Rank,Channel ID,Channel Name,Subscribers,Total Views,Total Videos,Country,Description
Vietnam,VN,73,1538,UC94-P57m75DJoYxmCYikSeA,Đức Mõm Gamer,613000,157150167,121,US,
Vietnam,VN,74,1555,UCrCqu1n0H52uGETAoSmgNdQ,EA Sports FC Online Vietnam,601000,357538410,3461,VN,"EA Sports FC Online là trò chơi bóng đá trực tuyến miễn phí trên máy tính, được phát triển bởi EA Sports và phát hành bởi Garena tại Việt Nam. Trong game, bạn là một nhà quản lý, huấn luyện viên xây dựng và phát triển đội bóng theo ý thích của riêng bạn. Trong trận đấu, bạn là người điều khiển tất cả cầu thủ trên sân và trải nghiệm trận đấu bóng đá chân thực nhất.   Đây là trò chơi duy nhất tại Vi"
Vietnam,VN,75,1574,UC0EIhv95_srj93FqiLBCRkg,Crazy Lion 02,586000,325317933,318,Unknown,みなさんこんにちは。- Đây là kênh của anh LION và VDARH !!!!
Vietnam,VN,76,1580,UCV8KqnVjxzk0qzFG8hCz17g,Hiếu Leblanc,583000,206221117,2930,VN,"8h tối mỗi ngày ... Liên hệ công việc: booking@box.studio  Mình là híu leblanc nhen ( 1999 ) boy one champ leblanc hy vọng kênh ytb sẽ ra gì , ủng hộ híu nhen Link Fanpage của em Hiếu : https://www.facebook.com/hieuleblanc  ➥ 📦Box Studio :    ● Liên hệ công việc: booking@box.studio    ● Web: https://www.box.studio/    ● Hotline: 0988.428.815       #HieuLeblanc #HieuLB #Boxstudio #LeagueOfLegends #"
Vietnam,VN,77,1604,UC1EOVZPr8neE-05eqKR_K-Q,ADC Gaming,570000,161412908,1015,VN,TeamFlash No1
Vietnam,VN,78,1605,UCdPDDFGvyRL9UfWYHWJbahg,LONG KA ENTERTAINMENT,570000,454980104,3365,VN,Chào mừng AE đến với  LONG KA ENTERTAINMENT  Kênh youtube Dành Cho Những Người Yêu Game Và Mê Game hãy SUBSCRIBE cho kênh cũng như đừng quên ấn vào chiếc chuông nho nhỏ bên cạnh nút SUBSCRIBE để không bỏ sót một video nào nhé. ----------------------------------------------------------- Video về Minecraft Thử Thách/Minecraft Thử Thách Sinh Tồn/Minecraft Speedrun và mục tiêu là muốn mang một thể loạ
Vietnam,VN,79,1608,UCZzKnnb8ENdw1AFrK8xLDDg,Hoàng Dũng,566000,496092512,268,VN,Born in 1995 - crafting stories and emotions through music for over a decade as a singer - songwriter.  
Vietnam,VN,80,1632,UClbFnMu72DbIvh6aZebAHsA,Levi,546000,260262513,2662,VN,Lịch live stream : 13h và 20h hàng ngày ( nghỉ Thứ Ba và tối Thứ Bảy )
Vietnam,VN,81,1658,UCLzgqAfDUXXvQXYre8VNgdQ,Urban Paradise,529000,409890132,1540,US,Welcome to Paradise 🌴   Your Home For The Best Urban Music With Lyrics! All videos will be a lyric video with closed captions (CC) and have lyrics in the description.   For all inquires see email below.
Vietnam,VN,82,1693,UCrr5XJFgi3HNcXFWIDhNF7w,Jun Phạm Official,514000,106102549,337,VN,"Jun Phạm Official là Channel Youtube chính thức của Jun Phạm.  Jun Phạm (tên thật Phạm Duy Thuận) sinh ngày 24/07/1989, từng được mọi người biết đến là thành viên của nhóm nhạc 365. Jun rất đam mê với nghệ thuật từ làm ca sĩ, diễn viên...và may mắn được các bạn khán giả yêu mến cho đến nay. Thành tựu mới đây thì Jun cũng đã gặt hái được ""trái ngọt"" khi trở thành quán quân Gương Mặt Thân Quen 2017."
Vietnam,VN,83,1700,UCZikNEaOXc_ZXG1KlBU4gmQ,Hùng Akira Blox Fruit,510000,64863259,102,VN,Kênh mà Hùng Akira sẽ chơi Minecraft các bạn ạ :v
Vietnam,VN,84,1714,UCQUc6tjDQBCddTbjSD5vaGQ,Em Chè ĐTCL,501000,278843682,2204,VN,Đây là kênh để em Chè livestream và đăng video tương tác vui vẻ với anh em viewer :3 
Vietnam,VN,85,1720,UC9aY7bpZ3490Chfu0g7JKjA,TUNG DUONG OFFICIAL,498000,260083592,436,VN,"Kênh YouTube chính thức của Ca sĩ Tùng Dương  Tiểu sử Ca sĩ Tùng Dương:  Tùng Dương, tên đầy đủ là Nguyễn Tùng Dương, sinh ngày 18 tháng 9 năm 1983 tại tỉnh Bắc Ninh, Việt Nam. Anh được biết đến từ cuộc thi Sao Mai điểm hẹn năm 2004, trong đó anh đã giành chiến thắng với giải thưởng do Hội đồng nghệ thuật bình chọn. Những ca khúc mà anh thể hiện trong cuộc thi, phần lớn là các sáng tác mang phong "
Vietnam,VN,86,1728,UCntvWYbXS5ki-HHUW86l6Qw,Nam Phong Bolero,495000,68873898,130,VN,"Nam Phong Bolero là kênh âm nhạc mang âm hưởng Rumba, Nhạc Sến, Trữ Tình, Nhạc Vàng Xưa, Nhạc Lính, Nhạc Sống được thể hiện bởi các ca sĩ Diễm Trang, Gia Tiến, Mai Tiến Đạt, Thanh Ngân, Hoàng Yến, Kim Tuyền..., ""Nam Phong Bolero"" sẽ cố gắng mang đến cho khán giả những bài hát bolero hay nhất, độc đáo nhất, chúc các bạn có giây phút nghe nhạc thư giãn và vui vẻ...!"
Vietnam,VN,87,1743,UC-3rhOpK0QUbHPm45GX_TLA,Vicky Nhung,482000,284041998,779,VN,Singer / Songwriter/ Music Producer  - Fanpage : https://www.facebook.com/vickynhung.kom - Facebook : https://www.facebook.com/nhungemo - Tiktok: https://www.tiktok.com/@vicky.nhung  Click subscribe ngay kênh để theo dõi các sản phẩm âm nhạc mới nhất của Vicky nhé!
Vietnam,VN,88,1791,UC9vrvNSL3xcWGSkV86REBSg,BTS - Topic,444000,7888388642,558,Unknown,"BTS (방탄소년단) is a Grammy-nominated South Korean group that has been capturing the hearts of millions of fans globally since its debut in June 2013. The members of BTS are RM, 진 (Jin), 슈가 (SUGA), 제이홉 (j-hope), 지민 (Jimin), 뷔 (V), and 정국 (Jung Kook). Gaining recognition for their authentic and self-produced music, top-notch performances, and the way they interact with their fans, BTS has established t"
Vietnam,VN,89,1808,UC8xJqh784trghKtSPFQbgaQ,StrengthLee Gamer,434000,275043943,2566,VN,Xin cảm ơn tất cả các bạn 
Vietnam,VN,90,1822,UCeX2iXaH63w3BZ8Wae_JdEA,PUBG: BATTLEGROUNDS VIETNAM,427000,329810768,9227,VN,Kênh Youtube chính thức ✔ của PUBG BATTLEGROUNDS tại Việt Nam https://www.youtube.com/PUBGBATTLEGROUNDSVIETNAM  ----------- Facebook  - PUBG: BATTLEGROUNDS VN ✔  https://www.facebook.com/pubg.battlegrounds.vietnam  Instagram -  PUBG_BATTLEGROUNDS_VN ✔   https://www.instagram.com/pubg_battlegrounds_vn  TikTok - PUBG: Battlegrounds Vietnam ✔   https://www.tiktok.com/@pubg_battlegrounds_vn 
Vietnam,VN,91,1850,UCRmTtUMRGr2uC-c6L3r90NQ,Miu Music,410000,68437043,883,US,© Bản quyền thuộc về PN ENTERTAINMENT © Copyright by PN ENTERTAINMENT ☛ Do not Reup  
Vietnam,VN,92,1855,UCjdN3uCtIKSy_Jco3CYfc9w,Duong Edward Nguyen,408000,111593480,256,VN,"► Duong Edward Nguyen Official Channel - Kênh Youtube chính thức của Duong Edward Nguyen ► Liên hệ kinh doanh , Quảng Cáo : * Contact 0934 551 550 * Email: info.duongedward@gmail.com ► FaceBooK : https://www.facebook.com/tungduong92 Duong Edward Nguyen tên thật là Nguyễn Tùng Dương. Nguyễn Tùng Dương (Dương Edward) được biết đến nhờ sở hữu vẻ ngoài điển trai và từng tham gia chương trình Vietnam I"
Vietnam,VN,93,1879,UCKQy0qkGxauCT2UZ_ci8N8Q,meChill Music,392000,133500169,131,VN,meChill Music - Kênh âm nhạc giải trí cập nhật các bài hát hot trend nhất hiện nay!   
Vietnam,VN,94,1884,UC-4IKYa1Ha21g0RAzfFCkrw,Anten.,391000,182538226,1483,VN,"Orinn Music là đội ngũ sản xuất những dự án âm nhạc hàng đầu Việt Nam.  Nắm bắt được xu hướng nghe nhạc hiện nay, Orinn có thể hỗ trợ nghệ sĩ remake lại những giai điệu gốc để cho ra mắt một phiên bản mới viral hơn, trending hơn trên Facebook, Tiktok và Youtube.  Với hệ thống về âm nhạc hàng đầu tại Việt Nam, Orinn hi vọng đem đến sự tươi mới trong âm nhạc cho nghệ sĩ và khán giả nghe nhạc.  Mọi t"
Vietnam,VN,95,1886,UCfLzipK0VqoC9DXO_3yTdQA,Karaoke Thanh Hải,391000,296061618,3174,VN,► Karaoke Thanh Hải Là Kênh Nhạc Sống Karaoke Trữ Tình Quê Hương Hàng Đầu Việt Nam ================================================================= ► Karaoke Thanh Hải là kênh karaoke nhạc sống độc quyền phát hành những ca khúc Karaoke mới nhất gồm nhiều thể loại khác nhau. ► Đăng ký & Nhấn chuông 🔔 thông báo để nhận những video ra mới nhất nhé! ---------------------------------------------------
Vietnam,VN,96,1903,UCP7U5P_cvlsku32lVdkhnqg,Thái Dương Bolero,382000,40638418,196,VN,Xin chào đại gia đình mến thương đến với kênh âm nhạc độc quyền Thái Dương Bolero! ➤ Kênh sẽ mang đến cho quý vị khán giả những sản phẩm âm nhạc mới nhất cùng những giọng ca để đời hay nhất hiện nay. Rất mong được mọi người yêu mến theo dõi và ủng hộ kênh... ➤ Kênh Thuộc Hệ Thống BEAT CHẤT LƯỢNG CAO ➤ Mọi vấn đề liên quan đến tác quyền vui lòng liên hệ : Admin@beatchatluongcao.com ➤Photo by Kiên K
Vietnam,VN,97,1929,UCwfrLrq0ozAGuPe8pisWXsw,CaoTri Official ,372000,307362806,623,VN,"❂ CaoTri Official - Artist, Music Producer from meChill. /Follow CaoTri tại: Fanpage: https://facebook.com/caotri.prod Spotify: https://bit.ly/caotri_spotify Soundcloud: https://soundcloud.com/caotriprod  Instagram: https://www.instagram.com/caotri.prod/   /Follow meChill tại: Fanpage: https://www.facebook.com/mechillvn Tiktok: https://www.tiktok.com/@mechill.music? YouTube: https://metub.net/mech"
Vietnam,VN,98,1930,UC_l2EYtI43HuIYTSMmB7SPA,Kresh,370000,61640459,456,VN,Chào mừng các bạn đến với kênh của mình! Mình là Kresh. Kênh mình đăng video giải trí chủ đề game! Hãy để lại 1 subscribe ủng hộ mình nhé!! Liên hệ email: tamnad0712@gmail.com 
Vietnam,VN,99,1934,UCfnfCJblISjgUFkA5NOCvzw,Ru Ngủ Đêm Khuya,366000,57865202,152,VN,"RU NGỦ ĐÊM KHUYA - Liều thuốc tinh thần giúp bạn thoải mái, thư giãn dễ đi vào giấc ngủ!"
Vietnam,VN,100,1937,UC4v0MzMxfgeHTNuWpD3NBKQ,Noob Zeno,363000,75855568,114,VN,"Xin chào mình là zeno nè! Đây là kênh thứ 2 chuyên làm về Roblox, Blox Fruit cám ơn các bạn đã ghé thăm, đừng vội đi mà chưa đăng ký kênh nhé! "
